date,cloud_cover,cloud_valid
1950-04-04,0.7552083333333334,24
1950-04-05,0.7916666666666666,24
1950-04-06,0.5208333333333334,24
1950-04-07,0.5625,24
1950-04-08,0.484375,24
1950-04-09,0.5833333333333334,24
1950-04-10,0.11458333333333333,24
1950-04-11,0.3072916666666667,24
1950-04-12,0.078125,24
1950-04-13,0.53125,24
1950-04-14,0.4270833333333333,24
1950-04-15,0.07291666666666667,24
1950-04-16,0.0,24
1950-04-17,0.015625,24
1950-04-18,0.609375,24
1950-04-19,0.65625,24
1950-04-20,1.0,24
1950-04-21,1.0,24
1950-04-22,1.0,24
1950-04-23,0.9583333333333334,24
1950-04-24,0.96875,24
1950-04-25,0.9791666666666666,24
1950-04-26,1.0,24
1950-04-27,1.0,24
1950-04-28,0.9947916666666666,24
1950-04-29,0.796875,24
1950-04-30,0.7604166666666666,24
1950-05-01,0.765625,24
1950-05-02,0.890625,24
1950-05-03,0.7604166666666666,24
1950-05-04,0.515625,24
1950-05-05,0.010416666666666666,24
1950-05-06,0.22395833333333334,24
1950-05-07,0.484375,24
1950-05-08,0.03125,24
1950-05-09,0.005208333333333333,24
1950-05-10,0.005208333333333333,24
1950-05-11,0.3645833333333333,24
1950-05-12,0.46875,24
1950-05-13,0.6197916666666666,24
1950-05-14,0.8958333333333334,24
1950-05-15,0.953125,24
1950-05-16,1.0,24
1950-05-17,0.9895833333333334,24
1950-05-18,0.8489583333333334,24
1950-05-19,0.71875,24
1950-05-20,0.5416666666666666,24
1950-05-21,1.0,24
1950-05-22,1.0,24
1950-05-23,0.9010416666666666,24
1950-05-24,0.796875,24
1950-05-25,0.020833333333333332,24
1950-05-26,0.7604166666666666,24
1950-05-27,0.9114583333333334,24
1950-05-28,1.0,24
1950-05-29,0.984375,24
1950-05-30,0.7239583333333334,24
1950-05-31,0.921875,24
1950-06-01,1.0,24
1950-06-02,1.0,24
1950-06-03,0.9635416666666666,24
1950-06-04,0.59375,24
1950-06-05,0.9895833333333334,24
1950-06-06,1.0,24
1950-06-07,0.4322916666666667,24
1950-06-08,0.0,24
1950-06-09,0.010416666666666666,24
1950-06-10,0.2708333333333333,24
1950-06-11,0.4270833333333333,24
1950-06-12,0.375,24
1950-06-13,0.7552083333333334,24
1950-06-14,0.5677083333333334,24
1950-06-15,0.65625,24
1950-06-16,0.9270833333333334,24
1950-06-17,0.6875,24
1950-06-18,0.546875,24
1950-06-19,0.84375,24
1950-06-20,0.9010416666666666,24
1950-06-21,0.7552083333333334,24
1950-06-22,0.8177083333333334,24
1950-06-23,0.8177083333333334,24
1950-06-24,0.796875,24
1950-06-25,0.328125,24
1950-06-26,0.6927083333333334,24
1950-06-27,0.4427083333333333,24
1950-06-28,0.3645833333333333,24
1950-06-29,0.3229166666666667,24
1950-06-30,0.4010416666666667,24
1950-07-01,0.4895833333333333,24
1950-07-02,0.7083333333333334,24
1950-07-03,0.546875,24
1950-07-04,0.6302083333333334,24
1950-07-05,0.7135416666666666,24
1950-07-06,0.6354166666666666,24
1950-07-07,0.6041666666666666,24
1950-07-08,0.625,24
1950-07-09,0.796875,24
1950-07-10,0.921875,24
1950-07-11,0.7395833333333334,24
1950-07-12,0.7552083333333334,24
1950-07-13,0.828125,24
1950-07-14,0.8489583333333334,24
1950-07-15,1.0,24
1950-07-16,1.0,24
1950-07-17,0.984375,24
1950-07-18,0.4947916666666667,24
1950-07-19,0.296875,24
1950-07-20,0.16145833333333334,24
1950-07-21,0.09375,24
1950-07-22,0.34375,24
1950-07-23,0.6822916666666666,24
1950-07-24,0.6145833333333334,24
1950-07-25,0.453125,24
1950-07-26,0.578125,24
1950-07-27,0.28125,24
1950-07-28,0.453125,24
1950-07-29,0.5364583333333334,24
1950-07-30,0.71875,24
1950-07-31,0.921875,24
1950-08-01,0.4375,24
1950-08-02,0.3072916666666667,24
1950-08-03,0.5572916666666666,24
1950-08-04,0.71875,24
1950-08-05,0.4947916666666667,24
1950-08-06,0.21354166666666666,24
1950-08-07,0.20833333333333334,24
1950-08-08,0.0,24
1950-08-09,0.109375,24
1950-08-10,0.13020833333333334,24
1950-08-11,0.4270833333333333,24
1950-08-12,0.4895833333333333,24
1950-08-13,0.5052083333333334,24
1950-08-14,0.3645833333333333,24
1950-08-15,0.359375,24
1950-08-16,0.328125,24
1950-08-17,0.65625,24
1950-08-18,0.859375,24
1950-08-19,0.859375,24
1950-08-20,0.9583333333333334,24
1950-08-21,0.9166666666666666,24
1950-08-22,0.8697916666666666,24
1950-08-23,0.8489583333333334,24
1950-08-24,0.8645833333333334,24
1950-08-25,0.9947916666666666,24
1950-08-26,0.9479166666666666,24
1950-08-27,0.9427083333333334,24
1950-08-28,0.4583333333333333,24
1950-08-29,0.3645833333333333,24
1950-08-30,0.6614583333333334,24
1950-08-31,0.7083333333333334,24
1950-09-01,0.75,24
1950-09-02,0.9114583333333334,24
1950-09-03,0.9947916666666666,24
1950-09-04,0.9322916666666666,24
1950-09-05,0.9895833333333334,24
1950-09-06,0.9947916666666666,24
1950-09-07,0.9895833333333334,24
1950-09-08,0.7916666666666666,24
1950-09-09,0.22916666666666666,24
1950-09-10,0.40625,24
1950-09-11,0.4739583333333333,24
1950-09-12,0.6770833333333334,24
1950-09-13,0.3489583333333333,24
1950-09-14,0.6979166666666666,24
1950-09-15,0.515625,24
1950-09-16,0.8072916666666666,24
1950-09-17,0.703125,24
1950-09-18,0.4947916666666667,24
1950-09-19,0.14583333333333334,24
1950-09-20,0.020833333333333332,24
1950-09-21,0.578125,24
1950-09-22,0.0,24
1950-09-23,0.390625,24
1950-09-24,0.4791666666666667,24
1950-09-25,0.5729166666666666,24
1950-09-26,0.5520833333333334,24
1950-09-27,0.3802083333333333,24
1950-09-28,0.6354166666666666,24
